Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-28 00:00:00-04:00,73.09536442492873,73.14501739118445,71.81867020192774,72.43342590332031,30784000,0.0,0.0
2020-09-29 00:00:00-04:00,72.69412780151184,73.0958523244427,72.20201563977825,72.79890441894531,31816000,0.0,0.0
2020-09-30 00:00:00-04:00,72.54663995974896,73.80098915091598,72.28941896718779,72.77804565429688,40924000,0.0,0.0
2020-10-01 00:00:00-04:00,73.67485304245847,74.24144839111797,73.33420025236212,73.8853988647461,32884000,0.0,0.0
2020-10-02 00:00:00-04:00,72.4815909596404,73.44494787809407,71.8717983052176,72.2814712524414,31222000,0.0,0.0
2020-10-05 00:00:00-04:00,72.63156046251407,73.7265095240155,72.50443886698714,73.63365173339844,21602000,0.0,0.0
2020-10-06 00:00:00-04:00,73.26965381491353,73.71756095605366,71.7555984119484,72.05403900146484,26096000,0.0,0.0
2020-10-07 00:00:00-04:00,72.46570105992748,72.94539430554703,71.1706323457871,72.45726013183594,36108000,0.0,0.0
2020-10-08 00:00:00-04:00,72.77058531432361,73.89184952600075,72.77058531432361,73.6634292602539,26076000,0.0,0.0
2020-10-09 00:00:00-04:00,74.13169593873137,75.0746929289685,73.84070370541384,75.00517272949219,32966000,0.0,0.0
2020-10-12 00:00:00-04:00,76.37324269858246,78.87697017179133,75.94121726115524,77.69363403320312,55344000,0.0,0.0
2020-10-13 00:00:00-04:00,78.31038496240312,78.71509484567285,77.39768128178348,77.81678771972656,39072000,0.0,0.0
2020-10-14 00:00:00-04:00,78.19071970768324,78.65004562010033,76.76554399767635,77.63653564453125,33174000,0.0,0.0
2020-10-15 00:00:00-04:00,76.69602546749853,78.03181374739641,76.52868444146476,77.24076843261719,31210000,0.0,0.0
2020-10-16 00:00:00-04:00,77.55658351214443,78.34514345056063,77.34951558739077,77.84807586669922,34194000,0.0,0.0
2020-10-19 00:00:00-04:00,78.25675108360606,78.65401262927215,75.6244093541497,75.97349548339844,29734000,0.0,0.0
2020-10-20 00:00:00-04:00,75.63383961797923,78.1529637060246,75.5042327506913,77.02275848388672,41670000,0.0,0.0
2020-10-21 00:00:00-04:00,77.95483057781071,80.20382232049026,77.82026068582488,78.75630187988281,60322000,0.0,0.0
2020-10-22 00:00:00-04:00,78.70714832278779,80.11841230278098,78.33372441699296,79.78273010253906,30512000,0.0,0.0
2020-10-23 00:00:00-04:00,80.19936290074068,81.14633045232473,80.04343304769533,81.0897216796875,30548000,0.0,0.0
2020-10-26 00:00:00-04:00,80.19687961430068,80.92088242116448,77.85205190328901,78.6718978881836,35826000,0.0,0.0
2020-10-27 00:00:00-04:00,78.90231064798252,79.5513301261755,78.30939985271544,79.39640045166016,25902000,0.0,0.0
2020-10-28 00:00:00-04:00,76.96964134164946,77.15833472903837,74.90736499185117,75.02256774902344,45174000,0.0,0.0
2020-10-29 00:00:00-04:00,75.33143128379692,78.8928663291568,75.30809370967367,77.31078338623047,55406000,0.0,0.0
2020-10-30 00:00:00-04:00,82.80090867371322,83.49015505977545,79.52996615344526,80.25198364257812,99878000,0.0,0.0
2020-11-02 00:00:00-05:00,80.6209489181996,82.34406497588512,80.1591301740816,80.65968322753906,44228000,0.0,0.0
2020-11-03 00:00:00-05:00,80.97947599539556,82.38179892514135,80.05336078632573,81.71936798095703,31432000,0.0,0.0
2020-11-04 00:00:00-05:00,84.69485294507058,87.89528301491228,84.56673875495531,86.69456481933594,71342000,0.0,0.0
2020-11-05 00:00:00-05:00,87.91613094031692,88.97731615159634,86.45520644116196,87.52135467529297,39758000,0.0,0.0
2020-11-06 00:00:00-05:00,86.96717561402848,87.8193000919502,86.23919489785555,87.38380432128906,28622000,0.0,0.0
2020-11-09 00:00:00-05:00,89.18388779864829,90.22222032962502,87.27554876417429,87.46772003173828,53440000,0.0,0.0
2020-11-10 00:00:00-05:00,85.89607908705958,87.3664373254004,85.21825130415988,86.29085540771484,43022000,0.0,0.0
2020-11-11 00:00:00-05:00,86.82118593096598,87.54121828786089,86.55601653319594,86.76309204101562,31838000,0.0,0.0
2020-11-12 00:00:00-05:00,86.5033783796767,87.64450998714952,86.30325868083496,86.54409790039062,26474000,0.0,0.0
2020-11-13 00:00:00-05:00,86.80133091890704,88.24785142887573,86.20444969646104,88.00601959228516,29744000,0.0,0.0
2020-11-16 00:00:00-05:00,87.60279824360163,89.10245712996237,87.46325773434673,88.09391021728516,25468000,0.0,0.0
2020-11-17 00:00:00-05:00,87.78751124071985,88.24833735543017,87.37188272826951,87.4796371459961,21314000,0.0,0.0
2020-11-18 00:00:00-05:00,87.23037529814633,87.64551138386834,86.33306063406765,86.43585205078125,20108000,0.0,0.0
2020-11-19 00:00:00-05:00,86.06788281961194,87.57051951755538,85.90848264103154,87.32620239257812,20106000,0.0,0.0
2020-11-20 00:00:00-05:00,87.49652779946634,87.81235033915841,86.15577659553901,86.22430419921875,27694000,0.0,0.0
2020-11-23 00:00:00-05:00,86.41499850151588,86.7015202893933,84.92328790810002,85.78633117675781,22530000,0.0,0.0
2020-11-24 00:00:00-05:00,85.78334081970468,87.71898790033936,85.44715853732825,87.59087371826172,27984000,0.0,0.0
2020-11-25 00:00:00-05:00,87.78504024540288,87.91265434022236,86.81919809848146,87.602294921875,19600000,0.0,0.0
2020-11-27 00:00:00-05:00,87.62265137734866,89.23503517364202,87.62265137734866,88.73895263671875,14790000,0.0,0.0
2020-11-30 00:00:00-05:00,88.17434731574909,88.40723809758074,86.79336923358123,87.11912536621094,32418000,0.0,0.0
2020-12-01 00:00:00-05:00,87.72793854870284,90.46207946719032,87.5476785104843,89.15310668945312,37350000,0.0,0.0
2020-12-02 00:00:00-05:00,89.15310829223527,91.00930935976088,88.64709964033578,90.62346649169922,29424000,0.0,0.0
2020-12-03 00:00:00-05:00,90.40347565496144,91.55999635366734,90.2276861454191,90.46803283691406,24728000,0.0,0.0
2020-12-04 00:00:00-05:00,90.38759548256864,90.8484140892729,90.05836139867917,90.56338500976562,20544000,0.0,0.0
2020-12-07 00:00:00-05:00,90.15568118177275,90.83797937404678,89.53446984443129,90.22917938232422,22288000,0.0,0.0
2020-12-08 00:00:00-05:00,89.80660353736675,90.17654956657847,88.95050853973332,89.94613647460938,19936000,0.0,0.0
2020-12-09 00:00:00-05:00,89.8979570205451,90.79229370200468,87.49652084591008,88.28408813476562,31728000,0.0,0.0
2020-12-10 00:00:00-05:00,87.5263191448489,88.14157486879887,86.08277656751567,87.77709197998047,28688000,0.0,0.0
2020-12-11 00:00:00-05:00,87.39721213285257,88.25678497137464,87.03669966329481,88.13214111328125,18628000,0.0,0.0
2020-12-14 00:00:00-05:00,87.92954487062023,88.87700490171588,86.85743340263497,87.01286315917969,33050000,0.0,0.0
2020-12-15 00:00:00-05:00,87.39025704522699,87.59583985286919,86.48699444327288,87.45084381103516,21352000,0.0,0.0
2020-12-16 00:00:00-05:00,87.84958566273735,87.84958566273735,86.85395784860822,87.2576675415039,24676000,0.0,0.0
2020-12-17 00:00:00-05:00,87.59237404777944,87.73042186459409,85.96460093493897,86.42938995361328,34880000,0.0,0.0
2020-12-18 00:00:00-05:00,86.71045239928884,86.81919943152793,85.16262570212646,85.71977996826172,85256000,0.0,0.0
2020-12-21 00:00:00-05:00,84.87113629069282,86.25509235125325,84.11981793066384,86.13392639160156,33974000,0.0,0.0
2020-12-22 00:00:00-05:00,85.87421449147438,86.03709256654695,84.70478234258736,85.42183685302734,20370000,0.0,0.0
2020-12-23 00:00:00-05:00,85.60607168641371,86.60815530253585,85.47050159575537,85.81959533691406,22974000,0.0,0.0
2020-12-24 00:00:00-05:00,85.8578235085603,86.52373235094736,85.62691792776171,86.11405944824219,9312000,0.0,0.0
2020-12-28 00:00:00-05:00,86.64788120786828,88.73796554394026,86.49444423582476,88.0904312133789,27650000,0.0,0.0
2020-12-29 00:00:00-05:00,88.7493978086226,88.81096960706013,87.1543957516824,87.2859878540039,19726000,0.0,0.0
2020-12-30 00:00:00-05:00,87.6455031107277,87.78255832007542,85.80817679890423,86.21784973144531,21026000,0.0,0.0
2020-12-31 00:00:00-05:00,86.26849355045843,87.27306236049445,86.20989199835125,87.03173065185547,21070000,0.0,0.0
2021-01-04 00:00:00-05:00,87.39721327969764,87.52085695769506,84.77231967368576,85.71531677246094,37324000,0.0,0.0
2021-01-05 00:00:00-05:00,85.66366258618784,86.74321469351275,85.25696751822113,86.40653991699219,20360000,0.0,0.0
2021-01-06 00:00:00-05:00,84.43067500335674,86.60120576827877,84.22409958830787,85.55392456054688,46588000,0.0,0.0
2021-01-07 00:00:00-05:00,85.74659668999963,88.28211046401697,85.74659668999963,88.10930633544922,41936000,0.0,0.0
2021-01-08 00:00:00-05:00,88.24933551484223,89.3517327598918,87.4577901976101,89.2757568359375,35484000,0.0,0.0
2021-01-11 00:00:00-05:00,88.24238133150995,88.60786440316203,87.00690685691502,87.21298217773438,34796000,0.0,0.0
2021-01-12 00:00:00-05:00,86.67022716182484,87.78950631707407,85.23115504466647,86.27644348144531,29528000,0.0,0.0
2021-01-13 00:00:00-05:00,85.7744115724748,87.21796188202141,85.7744115724748,86.76409149169922,23432000,0.0,0.0
